pc4,INWONER,GEM_HH_GR,AV5_HORECA,OAD,median_inc,cluster,level_zip
4339,1350.0,2.3,38.2,235.0,39600.0,2,1444
4341,5320.0,2.5,31.3,553.0,41500.0,3,1445
4351,1640.0,2.2,15.399999999999999,172.0,24100.0,3,1446
4352,470.0,2.2,21.7,70.0,24900.0,3,1447
4353,1825.0,2.4,31.0,272.0,28700.0,1,1448
4354,1070.0,2.2,26.9,228.0,36500.0,3,1449
4356,2495.0,2.2,77.9,397.0,35300.0,2,1450
4357,1495.0,2.0,75.8,479.0,44700.0,3,1451
4361,2590.0,2.2,39.5,471.0,45400.0,1,1452
4363,1520.0,2.9,71.9,154.0,34000.0,1,1453
4364,1410.0,2.3,30.900000000000002,161.0,41000.0,3,1454
4365,1480.0,2.9,40.400000000000006,159.0,37500.0,1,1455
4371,3330.0,2.2,111.2,422.0,34400.0,3,1456
4373,860.0,2.2,52.5,111.0,37700.0,3,1457
4374,1640.0,2.2,49.8,379.0,42700.0,1,1458
4381,7185.0,1.5,136.4,2418.0,46900.0,1,1459
4382,8290.0,1.8,145.0,2567.0,36800.0,2,1460
4383,3140.0,1.8,145.6,2397.0,32000.0,2,1461
4384,5535.0,2.1,148.0,1337.0,42000.0,2,1462
4385,5345.0,2.3,160.39999999999998,1723.0,42200.0,3,1463
4386,3605.0,2.4,187.7,1329.0,38500.0,1,1464
4387,530.0,2.6,236.9,983.0,39100.0,1,1465
4388,10225.0,2.2,218.9,1565.0,38600.0,1,1466
4389,515.0,2.3,35.9,132.0,36900.0,2,1467
4401,6935.0,2.4,17.2,797.0,35400.0,1,1468
4411,3185.0,2.1,5.799999999999999,294.0,40800.0,1,1469
4413,4330.0,2.7,4.4,497.0,34400.0,3,1470
4414,1420.0,3.0,3.1,131.0,42000.0,2,1471
4415,605.0,3.3,6.9,64.0,36000.0,3,1472
4416,4495.0,2.6,4.5,480.0,46600.0,2,1473
4417,1705.0,2.1,5.5,290.0,47700.0,2,1474
4421,9265.0,2.5,15.2,749.0,39100.0,2,1475
4423,475.0,2.2,8.2,116.0,34900.0,2,1476
4424,3020.0,2.2,18.9,469.0,37800.0,2,1477
4431,4675.0,2.7,10.2,484.0,39400.0,1,1478
4433,710.0,2.4,12.600000000000001,94.0,39400.0,3,1479
4434,950.0,2.1,14.200000000000001,115.0,41000.0,3,1480
4435,625.0,2.5,11.0,58.0,29200.0,1,1481
4436,710.0,2.3,12.100000000000001,87.0,30400.0,2,1482
4437,370.0,2.0,3.6,63.0,32800.0,3,1483
4438,565.0,2.3,7.4,77.0,48400.0,2,1484
4441,1180.0,2.1,9.1,151.0,63400.0,3,1485
4443,630.0,2.3,12.0,71.0,37100.0,2,1486
4444,530.0,2.4,11.3,65.0,45500.0,1,1487
4451,5525.0,2.3,12.7,574.0,45000.0,3,1488
4453,1950.0,2.2,16.3,255.0,41400.0,1,1489
4454,1430.0,2.7,5.5,160.0,43900.0,2,1490
4455,1220.0,2.4,13.0,139.0,38115.6746031746,1,1491
4456,1730.0,2.3,8.6,183.0,35500.0,1,1492
4458,1630.0,2.3,18.8,163.0,39100.0,3,1493
4461,11235.0,1.8,100.9,1965.0,32700.0,2,1494
4462,6645.0,2.0,102.19999999999999,1495.0,33200.0,2,1495
4463,6880.0,2.3,101.4,1151.0,36100.0,2,1496
4464,2300.0,2.5,100.30000000000001,713.0,32400.0,3,1497
4465,890.0,2.3,99.2,372.0,31100.0,2,1498
4471,2245.0,2.3,12.6,214.0,35800.0,3,1499
4472,1150.0,2.5,100.9,270.0,36900.0,3,1500
4474,535.0,2.3,29.9,78.0,32900.0,2,1501
4475,810.0,2.5,98.0,150.0,31700.0,1,1502
4481,3330.0,2.3,109.0,1123.0,35600.0,2,1503
4482,25.0,3.3,98.4,87.0,37100.0,3,1504
4484,1825.0,2.1,12.3,311.0,33500.0,3,1505
4485,440.0,2.1,4.1,63.0,32400.0,1,1506
4486,1575.0,2.0,11.1,301.0,36400.0,2,1507
4491,1110.0,2.0,19.2,183.0,36400.0,2,1508
4493,2020.0,2.1,22.700000000000003,197.0,38115.6746031746,1,1509
4494,335.0,1.9,16.5,71.0,32200.0,1,1510
4501,4635.0,2.0,21.4,757.0,32400.0,2,1511
4503,1030.0,2.1,36.5,153.0,31800.0,1,1512
4504,410.0,2.2,37.5,200.0,45700.0,1,1513
4505,545.0,2.1,28.200000000000003,96.0,33900.0,2,1514
4506,730.0,1.9,48.4,408.0,22200.0,1,1515
4507,1450.0,2.2,7.9,239.0,31500.0,1,1516
4508,535.0,2.1,5.6,35.0,55800.0,1,1517
4511,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518
4513,720.0,1.9,8.6,136.0,26900.0,3,1519
4515,2295.0,2.1,10.399999999999999,314.0,32300.0,2,1520
4521,1555.0,2.1,6.699999999999999,189.0,35300.0,3,1521
4522,200.0,2.4,8.6,10.0,38115.6746031746,2,1522
4524,2340.0,2.0,54.7,456.0,31700.0,2,1523
4525,310.0,2.0,40.4,176.0,36500.0,3,1524
4527,2345.0,2.0,20.0,302.0,37400.0,2,1525
4528,330.0,2.4,11.700000000000001,18.0,30100.0,1,1526
4529,910.0,2.2,16.9,93.0,39200.0,2,1527
4531,2530.0,1.5,72.4,1255.0,33900.0,2,1528
4532,7110.0,1.9,74.5,1682.0,33100.0,1,1529
4533,3700.0,2.7,75.2,658.0,56000.0,3,1530
4535,4700.0,2.3,75.2,1109.0,38100.0,3,1531
4536,3200.0,2.0,74.3,1389.0,36700.0,3,1532
4537,3970.0,2.2,74.0,1521.0,41700.0,3,1533
4538,285.0,2.2,72.9,885.0,34400.0,1,1534
4539,190.0,2.4,30.9,37.0,36400.0,1,1535
4541,2275.0,2.1,5.7,344.0,34200.0,1,1536
4542,2935.0,2.2,18.3,332.0,31500.0,3,1537
4543,2825.0,2.3,7.3999999999999995,220.0,38200.0,1,1538
4551,3915.0,2.0,16.9,507.0,41000.0,2,1539
4553,2060.0,2.2,15.6,280.0,38400.0,2,1540
4554,1890.0,2.1,16.6,227.0,35900.0,2,1541
4561,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542
4562,1145.0,2.7,57.0,390.0,39800.0,2,1543
4564,3140.0,2.2,59.2,501.0,39700.0,3,1544
4565,365.0,2.1,58.0,143.0,34900.0,2,1545
4566,1095.0,2.2,35.9,124.0,34400.0,3,1546
4567,2365.0,2.2,54.3,281.0,41000.0,2,1547
4568,970.0,2.2,3.5,126.0,40100.0,1,1548
4569,955.0,2.1,9.7,83.0,30200.0,2,1549
4571,7795.0,2.1,23.9,817.0,38115.6746031746,2,1550
4574,900.0,2.2,5.1,94.0,35400.0,2,1551
4575,250.0,2.4,2.3,22.0,38700.0,1,1552
4576,2510.0,2.2,5.800000000000001,198.0,30100.0,1,1553
4581,1850.0,2.3,6.2,183.0,44100.0,2,1554
4583,455.0,2.1,35.6,54.0,46200.0,3,1555
4584,210.0,2.0,12.799999999999999,37.0,26000.0,3,1556
4585,725.0,2.2,12.9,54.0,39500.0,2,1557
4586,560.0,2.2,8.0,83.0,27900.0,3,1558
4587,3155.0,2.2,14.9,427.0,30700.0,1,1559
4588,350.0,2.2,12.8,49.0,34800.0,1,1560
4589,305.0,2.1,10.2,37.0,36500.0,2,1561
4611,8725.0,1.8,174.89999999999998,2801.0,40100.0,2,1562
4612,220.0,2.8,170.7,640.0,44700.0,3,1563
4613,3835.0,2.2,178.7,1860.0,37400.0,1,1564
4614,7110.0,2.2,174.5,1593.0,33700.0,2,1565
4615,5445.0,2.1,165.8,2426.0,36400.0,1,1566
4616,585.0,2.5,161.7,1861.0,47000.0,2,1567
4617,7555.0,2.4,152.9,1128.0,41300.0,2,1568
4621,4680.0,2.2,173.7,2864.0,40700.0,1,1569
4622,465.0,2.2,156.3,1570.0,38200.0,1,1570
4623,4045.0,2.2,168.39999999999998,1722.0,36200.0,2,1571
4624,6450.0,2.2,167.8,2218.0,37200.0,3,1572
4625,3340.0,2.3,157.5,943.0,39400.0,2,1573
4631,9375.0,2.3,43.5,886.0,38200.0,1,1574
4634,1475.0,2.3,29.5,469.0,37200.0,3,1575
4635,2130.0,2.3,27.400000000000002,260.0,37200.0,3,1576
4641,5145.0,2.2,34.5,518.0,33000.0,2,1577
4645,3740.0,2.1,10.1,561.0,34000.0,1,1578
4651,13695.0,1.9,34.1,917.0,36300.0,1,1579
4652,340.0,2.5,34.0,1058.0,38100.0,1,1580
4655,750.0,2.4,22.7,41.0,28200.0,2,1581
4661,12450.0,2.3,101.4,957.0,29900.0,2,1582
4664,1905.0,2.3,18.299999999999997,233.0,27100.0,1,1583
4671,5605.0,2.3,12.700000000000001,680.0,38115.6746031746,1,1584
4675,2640.0,2.5,2.1,267.0,43500.0,3,1585
4681,2315.0,2.3,9.9,266.0,41400.0,3,1586
4691,8005.0,2.4,12.5,736.0,32100.0,3,1587
4693,1670.0,2.5,7.8999999999999995,183.0,46300.0,1,1588
4694,1870.0,2.7,20.0,252.0,39900.0,2,1589
4695,3480.0,2.3,17.2,494.0,34000.0,2,1590
4696,1705.0,2.6,4.0,231.0,38300.0,2,1591
4697,3700.0,2.4,6.0,519.0,39600.0,2,1592
4698,2715.0,2.4,9.6,325.0,43200.0,3,1593
4701,6180.0,1.7,169.6,2885.0,38115.6746031746,3,1594
4702,13150.0,2.1,168.60000000000002,2115.0,41000.0,2,1595
4703,7360.0,1.9,174.10000000000002,1898.0,42200.0,3,1596
4704,85.0,2.1,143.8,409.0,40000.0,3,1597
4705,330.0,2.4,157.79999999999998,586.0,49500.0,1,1598
4706,11355.0,2.4,154.5,1326.0,33200.0,3,1599
4707,16225.0,2.2,162.7,2011.0,37900.0,3,1600
4708,12345.0,2.4,157.3,1373.0,42300.0,1,1601
4709,1665.0,2.2,12.6,163.0,41900.0,2,1602
4711,9040.0,2.2,55.6,996.0,40300.0,2,1603
4714,5105.0,2.3,40.900000000000006,623.0,37100.0,1,1604
4715,4790.0,2.3,48.099999999999994,429.0,42400.0,1,1605
4721,1300.0,2.4,15.6,116.0,41200.0,2,1606
4722,215.0,3.0,14.8,73.0,45900.0,3,1607
4724,4740.0,2.3,52.900000000000006,612.0,37700.0,3,1608
4725,1195.0,2.4,14.3,67.0,42100.0,1,1609
4726,1780.0,2.2,26.9,181.0,39200.0,1,1610
4727,620.0,2.5,19.0,51.0,38115.6746031746,1,1611
4731,12485.0,2.2,42.4,1061.0,43800.0,3,1612
4735,2025.0,2.3,53.9,260.0,38000.0,1,1613
4741,6955.0,2.2,78.3,576.0,31900.0,1,1614
4744,2430.0,2.3,53.6,306.0,38300.0,3,1615
4751,7135.0,2.4,24.8,578.0,36500.0,2,1616
4754,1190.0,2.3,18.900000000000002,155.0,36600.0,3,1617
4756,2290.0,2.3,13.600000000000001,204.0,40800.0,3,1618
4758,2240.0,2.4,22.200000000000003,260.0,54900.0,2,1619
4759,1065.0,2.5,14.399999999999999,135.0,40200.0,2,1620
4761,13320.0,2.2,36.199999999999996,1343.0,24300.0,1,1621
4762,1005.0,2.4,36.3,699.0,26100.0,1,1622
4765,1610.0,2.3,12.5,180.0,35800.0,1,1623
4766,20.0,1.9,8.7,45.0,26800.0,2,1624
4771,615.0,2.5,37.8,73.0,37500.0,2,1625
4772,260.0,2.1,32.2,74.0,26000.0,1,1626
4781,545.0,2.1,8.1,162.0,28600.0,3,1627
4782,545.0,2.2,9.1,99.0,40800.0,1,1628
4791,5880.0,2.3,13.600000000000001,611.0,38800.0,3,1629
4793,5510.0,2.2,11.200000000000001,609.0,36000.0,1,1630
4794,930.0,2.2,17.6,61.0,43400.0,3,1631
4796,275.0,2.4,15.1,58.0,40100.0,3,1632
4797,3155.0,2.2,14.600000000000001,281.0,38115.6746031746,1,1633
4811,16960.0,1.5,467.29999999999995,3789.0,27400.0,2,1634
4812,10380.0,1.8,458.9,2796.0,25500.0,3,1635
4813,8345.0,2.2,429.3,1858.0,34800.0,3,1636
4814,11445.0,1.9,465.3,2843.0,47200.0,3,1637
4815,4290.0,2.0,444.90000000000003,1916.0,40700.0,2,1638
4816,4545.0,1.8,436.8,2777.0,37800.0,2,1639
4817,15365.0,1.9,436.4,2001.0,52600.0,2,1640
4818,9060.0,2.1,472.3,3034.0,60500.0,2,1641
4819,3655.0,2.1,463.6,2936.0,45400.0,2,1642
4822,8085.0,2.3,111.80000000000001,1371.0,42000.0,3,1643
4823,8985.0,2.4,43.8,1226.0,45000.0,1,1644
4824,9015.0,2.3,376.6,1266.0,45800.0,3,1645
4825,105.0,2.1,327.09999999999997,807.0,45800.0,2,1646
4826,9360.0,2.1,400.5,2232.0,46900.0,2,1647
4827,7790.0,2.1,395.9,2331.0,48700.0,3,1648
4834,11950.0,2.0,444.5,2225.0,46000.0,2,1649
4835,6785.0,2.2,463.8,2517.0,50000.0,1,1650
4836,615.0,2.0,195.0,78.0,54600.0,1,1651
4837,2270.0,2.0,449.7,1769.0,38115.6746031746,2,1652
4838,1155.0,2.5,93.0,84.0,41700.0,1,1653
4839,370.0,2.6,180.7,242.0,40600.0,3,1654
4841,11850.0,2.4,82.0,1100.0,33600.0,3,1655
4844,6260.0,2.3,19.799999999999997,787.0,35600.0,3,1656
4845,2195.0,2.5,34.2,265.0,42300.0,3,1657
4847,8070.0,2.5,260.6,846.0,33900.0,2,1658
4849,2900.0,2.4,54.7,299.0,37000.0,2,1659
4851,5015.0,2.3,142.0,559.0,38115.6746031746,1,1660
4854,8345.0,2.5,212.3,881.0,38115.6746031746,2,1661
4855,1060.0,2.4,13.299999999999999,108.0,38115.6746031746,2,1662
4856,345.0,2.4,13.799999999999999,28.0,34600.0,1,1663
4858,325.0,2.5,43.2,84.0,50000.0,2,1664
4859,45.0,2.6,13.1,15.0,35000.0,3,1665
4861,4175.0,2.4,15.8,324.0,40400.0,3,1666
4871,17010.0,2.5,79.0,1654.0,38700.0,1,1667
4872,8795.0,2.1,79.9,2080.0,32200.0,2,1668
4873,6100.0,2.2,74.0,1559.0,32100.0,3,1669
4874,2975.0,2.2,84.2,1234.0,32100.0,2,1670
4875,1830.0,2.1,85.3,1894.0,33500.0,3,1671
4876,6840.0,2.3,95.9,1559.0,40600.0,3,1672
4877,35.0,2.2,96.8,397.0,45200.0,2,1673
4878,5.0,2.287339268051434,91.1,262.0,40100.0,1,1674
4879,180.0,2.7,104.30000000000001,627.0,41900.0,1,1675
4881,8060.0,2.1,41.2,857.0,48400.0,3,1676
4882,2430.0,2.6,42.099999999999994,280.0,51200.0,3,1677
4884,2950.0,2.2,29.299999999999997,191.0,39000.0,3,1678
4885,1690.0,2.4,7.500000000000001,89.0,45600.0,1,1679
4891,6465.0,2.3,26.3,458.0,39800.0,2,1680
4901,10625.0,2.0,112.19999999999999,2352.0,43800.0,3,1681
4902,8740.0,2.1,116.10000000000001,1805.0,35700.0,2,1682
4903,365.0,1.9,89.0,390.0,34900.0,3,1683
4904,12060.0,2.3,117.5,1306.0,45800.0,3,1684
4905,850.0,2.4,117.5,1607.0,41400.0,3,1685
4906,3980.0,2.5,117.89999999999999,798.0,26100.0,2,1686
4907,10335.0,2.4,113.6,1631.0,34600.0,1,1687
4908,3215.0,2.3,123.19999999999999,1191.0,26800.0,2,1688
4909,1255.0,2.6,109.0,117.0,25600.0,1,1689
4911,1290.0,2.7,103.1,159.0,43000.0,3,1690
4921,12375.0,2.3,34.1,1118.0,31400.0,1,1691
4924,550.0,2.4,27.9,64.0,35900.0,2,1692
4926,4030.0,2.3,14.5,382.0,23800.0,2,1693
4927,1715.0,2.4,28.9,175.0,26700.0,3,1694
4931,6900.0,2.2,43.3,1074.0,22700.0,2,1695
4941,8845.0,2.2,47.0,1217.0,38115.6746031746,1,1696
4942,3720.0,2.5,47.2,1285.0,53200.0,2,1697
4944,2045.0,2.4,52.099999999999994,238.0,45400.0,2,1698
5011,11930.0,2.1,337.59999999999997,2631.0,50400.0,2,1699
5012,4600.0,2.2,335.6,1722.0,26900.0,3,1700
5013,745.0,1.8,414.30000000000007,2489.0,22200.0,1,1701
5014,11950.0,1.7,415.30000000000007,3578.0,24900.0,3,1702
5015,695.0,2.2,401.5,868.0,23500.0,1,1703
5017,5695.0,1.8,411.8,3747.0,37900.0,3,1704
5018,3610.0,2.2,400.4,1718.0,26000.0,2,1705
5021,12265.0,1.7,416.6,3998.0,47300.0,2,1706
5022,8170.0,2.0,394.0,1930.0,25800.0,1,1707
5025,12700.0,1.6,428.09999999999997,3818.0,38115.6746031746,3,1708
5026,580.0,2.7,414.0,1328.0,38115.6746031746,2,1709
5032,6235.0,2.4,347.70000000000005,1005.0,26200.0,2,1710
5035,7130.0,2.7,27.2,1433.0,37500.0,2,1711
5036,8145.0,2.7,42.099999999999994,930.0,44600.0,1,1712
5037,10145.0,1.8,422.0,2797.0,48200.0,1,1713
5038,14785.0,1.4,429.5,4993.0,47100.0,2,1714
5041,9410.0,1.7,417.4,4679.0,44900.0,1,1715
5042,12355.0,1.7,416.2,3068.0,48500.0,1,1716
5043,9405.0,2.3,60.4,1624.0,34500.0,2,1717
5044,8180.0,2.1,249.8,2017.0,51800.0,2,1718
5045,18655.0,2.6,33.7,1563.0,42800.0,1,1719
5046,12200.0,1.8,415.19999999999993,3762.0,44200.0,1,1720
5047,145.0,2.1,90.0,661.0,44100.0,2,1721
5048,50.0,1.5,198.4,752.0,50800.0,3,1722
5049,7355.0,2.4,267.1,1984.0,41700.0,2,1723
5051,14510.0,2.2,214.0,1382.0,41400.0,1,1724
5052,4360.0,2.5,120.1,1050.0,47700.0,2,1725
5053,2055.0,2.6,326.1,886.0,46500.0,3,1726
5056,11395.0,2.5,133.29999999999998,873.0,43500.0,2,1727
5057,755.0,2.2,40.0,958.0,48900.0,2,1728
5059,305.0,2.9,134.0,444.0,44000.0,1,1729
5061,12270.0,2.1,98.4,1310.0,44700.0,2,1730
5062,6035.0,2.4,94.30000000000001,765.0,43900.0,1,1731
5063,1530.0,2.5,85.80000000000001,1020.0,47400.0,3,1732
5066,6000.0,2.4,46.0,587.0,33000.0,1,1733
5071,7980.0,2.4,39.7,709.0,38500.0,2,1734
5074,1425.0,2.6,37.8,99.0,46800.0,3,1735
5076,5805.0,2.3,68.80000000000001,450.0,32000.0,1,1736
5081,8610.0,2.3,43.0,823.0,46100.0,1,1737
5084,960.0,2.7,39.5,93.0,47000.0,2,1738
5085,1235.0,2.6,39.5,118.0,38115.6746031746,3,1739
5087,3680.0,2.4,39.5,314.0,42500.0,1,1740
5089,835.0,2.6,14.1,73.0,35400.0,3,1741
5091,5830.0,2.4,11.5,252.0,44800.0,1,1742
5094,1850.0,2.4,19.799999999999997,171.0,38115.6746031746,3,1743
5095,1785.0,2.4,33.400000000000006,157.0,35800.0,1,1744
5096,810.0,2.6,60.3,88.0,46000.0,1,1745
5101,3715.0,2.1,51.699999999999996,1405.0,39400.0,2,1746
5102,5995.0,2.4,43.300000000000004,1272.0,51000.0,1,1747
5103,6660.0,2.6,41.9,1235.0,37000.0,2,1748
5104,5910.0,2.1,41.9,1510.0,41300.0,1,1749
5105,385.0,2.5,40.0,157.0,47600.0,1,1750
5106,1060.0,2.6,45.7,131.0,33200.0,2,1751
5107,45.0,2.2,46.1,398.0,29700.0,1,1752
5109,2285.0,2.3,37.5,268.0,36500.0,3,1753
5111,5665.0,2.2,26.0,381.0,35500.0,2,1754
5113,1050.0,2.5,9.200000000000001,65.0,38115.6746031746,2,1755
5114,135.0,2.4,2.0,21.0,44100.0,1,1756
5121,12435.0,2.3,31.599999999999998,1348.0,38400.0,1,1757
5122,4375.0,2.5,28.0,1245.0,42400.0,3,1758
5124,1285.0,2.3,31.5,105.0,47700.0,1,1759
5125,420.0,2.8,35.599999999999994,190.0,36700.0,1,1760
5126,7920.0,2.3,14.1,716.0,39600.0,1,1761
5131,4200.0,2.4,20.4,384.0,35600.0,2,1762
5133,2870.0,2.5,52.400000000000006,298.0,45500.0,3,1763
5141,6070.0,1.9,129.3,1602.0,40600.0,2,1764
5142,9985.0,2.1,119.89999999999999,1787.0,47400.0,1,1765
5143,4615.0,2.2,132.39999999999998,1547.0,27000.0,1,1766
5144,8965.0,2.3,135.9,1688.0,29100.0,1,1767
5145,90.0,2.5,93.6,360.0,26000.0,3,1768
5146,3735.0,2.4,130.10000000000002,1005.0,29200.0,3,1769
5151,12765.0,2.3,62.199999999999996,1469.0,31000.0,3,1770
5152,5585.0,2.3,90.5,1560.0,55200.0,3,1771
5154,1720.0,2.6,56.0,361.0,38115.6746031746,3,1772
5156,2800.0,2.4,97.6,480.0,38115.6746031746,1,1773
5157,75.0,3.1,22.300000000000004,14.0,38115.6746031746,2,1774
5158,180.0,2.6,80.6,175.0,38115.6746031746,1,1775
5161,9725.0,2.3,53.0,707.0,64000.0,2,1776
5165,5050.0,2.4,27.7,417.0,31700.0,3,1777
5171,13870.0,2.3,34.9,1252.0,38115.6746031746,1,1778
5172,2670.0,2.5,399.4,1144.0,36300.0,3,1779
5175,6180.0,2.2,391.7,661.0,52300.0,2,1780
5176,590.0,2.5,384.70000000000005,46.0,49000.0,2,1781
5211,12990.0,1.5,366.6,3863.0,41800.0,3,1782
5212,7170.0,1.8,378.1,3423.0,50500.0,1,1783
5213,7985.0,1.9,46.400000000000006,3042.0,38300.0,2,1784
5215,5155.0,1.9,355.3,2801.0,43000.0,2,1785
5216,7275.0,1.8,377.1,2127.0,52700.0,3,1786
5221,5710.0,2.6,330.29999999999995,381.0,35100.0,1,1787
5222,105.0,1.7,377.09999999999997,954.0,51200.0,2,1788
5223,12705.0,1.8,384.6,2273.0,48900.0,3,1789
5224,8960.0,2.2,372.9,1608.0,49500.0,3,1790
5231,10550.0,2.1,152.5,1852.0,37700.0,3,1791
5232,905.0,2.7,109.5,1179.0,43300.0,3,1792
5233,8180.0,2.1,66.4,1704.0,40800.0,2,1793
5234,85.0,2.4,138.3,1044.0,46600.0,2,1794
5235,6920.0,2.1,85.8,1755.0,36800.0,3,1795
5236,6565.0,2.8,105.9,806.0,43300.0,2,1796
5237,9555.0,2.4,59.400000000000006,1202.0,36000.0,1,1797
5241,6370.0,2.3,58.0,1534.0,37700.0,1,1798
5242,4845.0,2.4,62.3,1145.0,63400.0,3,1799
5243,2510.0,2.2,365.5,1537.0,13400.0,2,1800
5244,3155.0,2.3,52.0,789.0,46000.0,2,1801
5245,3625.0,2.8,74.7,839.0,43600.0,2,1802
5246,6030.0,2.1,43.0,1354.0,42800.0,3,1803
5247,8130.0,2.7,48.199999999999996,1045.0,39700.0,2,1804
5248,1330.0,2.4,42.2,460.0,41700.0,2,1805
5249,340.0,2.6,59.9,146.0,31800.0,1,1806
5251,12210.0,2.3,37.8,1069.0,30600.0,3,1807
5252,2135.0,2.4,18.8,1205.0,40900.0,3,1808
5253,2120.0,2.3,27.599999999999998,471.0,48500.0,3,1809
5254,2200.0,2.6,282.5,236.0,38115.6746031746,1,1810
5255,745.0,2.4,88.4,150.0,38115.6746031746,3,1811
5256,1325.0,1.9,258.8,441.0,38115.6746031746,1,1812
5257,270.0,2.5,389.0,33.0,38115.6746031746,1,1813
5258,9910.0,2.4,39.4,610.0,44200.0,1,1814
5261,6950.0,2.0,27.6,1266.0,36300.0,3,1815
5262,13205.0,2.3,44.599999999999994,1518.0,45000.0,3,1816
5263,5345.0,2.7,33.599999999999994,849.0,40600.0,3,1817
5264,110.0,1.1,49.099999999999994,475.0,39000.0,2,1818
5266,780.0,2.3,79.69999999999999,106.0,43300.0,2,1819
5268,4805.0,2.4,70.9,414.0,39900.0,3,1820
5271,10720.0,2.4,82.1,719.0,41800.0,1,1821
5272,1650.0,2.3,61.199999999999996,779.0,43300.0,1,1822
5275,4510.0,2.4,52.5,572.0,44200.0,2,1823
5281,7005.0,1.9,29.3,1437.0,47800.0,3,1824
5282,6665.0,2.1,34.400000000000006,1192.0,48200.0,3,1825
5283,12260.0,2.4,75.2,1371.0,43500.0,1,1826
5291,1250.0,2.6,61.6,182.0,38115.6746031746,2,1827
5292,250.0,2.7,44.1,67.0,42600.0,1,1828
5293,530.0,2.5,45.0,198.0,40700.0,1,1829
5294,170.0,2.3,10.3,153.0,43900.0,1,1830
5296,2155.0,2.4,9.4,248.0,45900.0,3,1831
5298,4815.0,2.5,7.8,397.0,39900.0,1,1832
5301,10275.0,2.2,18.8,1133.0,37500.0,3,1833
5302,2200.0,2.4,40.2,1015.0,43000.0,3,1834
5305,1730.0,2.6,10.899999999999999,164.0,45900.0,2,1835
5306,3160.0,2.4,44.5,331.0,46800.0,1,1836
5307,1075.0,3.0,27.1,136.0,26000.0,2,1837
5308,2145.0,2.6,16.5,247.0,34300.0,2,1838
5311,2610.0,2.6,9.399999999999999,283.0,35900.0,2,1839
5313,805.0,2.4,30.3,91.0,29300.0,1,1840
5314,1695.0,2.6,28.599999999999998,183.0,39500.0,2,1841
5315,640.0,2.7,22.1,83.0,42200.0,3,1842
5316,390.0,2.6,20.299999999999997,57.0,47100.0,1,1843
5317,1690.0,3.0,12.3,171.0,29100.0,1,1844
5318,35.0,2.8,29.1,7.0,44400.0,3,1845
5321,5005.0,2.4,29.299999999999997,537.0,44300.0,3,1846
5324,3595.0,2.3,27.1,461.0,36400.0,2,1847
5325,1040.0,2.5,32.900000000000006,166.0,43400.0,3,1848
5327,860.0,2.6,26.4,112.0,47600.0,2,1849
5328,2640.0,2.3,150.3,277.0,39100.0,3,1850
5331,7745.0,2.4,156.3,763.0,42900.0,3,1851
5333,265.0,2.4,155.39999999999998,182.0,45000.0,1,1852
5334,1540.0,2.6,154.89999999999998,155.0,40600.0,3,1853
5335,650.0,2.5,141.2,107.0,38700.0,2,1854
5341,6640.0,1.7,137.0,2733.0,42100.0,2,1855
5342,6525.0,2.1,140.0,1453.0,41600.0,3,1856
5343,5360.0,2.3,148.0,1408.0,47300.0,3,1857
5344,7980.0,2.1,145.5,1800.0,36700.0,2,1858
5345,13830.0,2.3,123.39999999999999,1827.0,51300.0,1,1859
5346,7140.0,2.6,159.34573624194346,1744.0,41500.0,2,1860
5347,1185.0,2.6,159.34573624194346,892.0,42700.0,1,1861
5348,9130.0,2.0,159.34573624194346,1897.0,40900.0,2,1862
5349,315.0,2.8,159.34573624194346,776.0,43000.0,3,1863
5351,10285.0,2.6,159.34573624194346,881.0,50700.0,2,1864
5352,700.0,2.5,159.34573624194346,108.0,38115.6746031746,3,1865
5353,215.0,2.4,159.34573624194346,32.0,38115.6746031746,1,1866
5354,170.0,2.4,159.34573624194346,80.0,38115.6746031746,2,1867
5355,65.0,2.5,35.3,173.0,38115.6746031746,1,1868
5356,205.0,2.4,34.900000000000006,66.0,38115.6746031746,2,1869
5357,440.0,2.3,35.400000000000006,66.0,38115.6746031746,3,1870
5358,335.0,2.5,19.4,274.0,38115.6746031746,2,1871
5359,60.0,3.3,94.39999999999999,20.0,38115.6746031746,2,1872
5361,8735.0,2.2,21.5,781.0,39900.0,1,1873
5363,1390.0,2.6,16.3,280.0,28500.0,1,1874
5364,1180.0,2.4,32.1,336.0,50400.0,1,1875
5366,1660.0,2.4,23.6,231.0,40200.0,2,1876
5367,740.0,2.5,35.8,87.0,41800.0,3,1877
5368,685.0,2.6,29.299999999999997,78.0,42000.0,1,1878
5371,3150.0,2.2,22.7,426.0,34200.0,2,1879
5373,2890.0,2.4,28.200000000000003,294.0,44200.0,3,1880
5374,7080.0,2.4,94.5,544.0,36700.0,1,1881
5375,1720.0,2.4,41.9,180.0,41300.0,2,1882
5381,580.0,2.5,23.6,153.0,46700.0,1,1883
5382,1550.0,2.2,29.6,169.0,41600.0,1,1884
5383,475.0,2.9,32.599999999999994,49.0,46100.0,1,1885
5384,13165.0,2.4,11.6,920.0,30400.0,1,1886
5386,4925.0,2.5,64.1,494.0,42300.0,3,1887
