name,INWONER,GEM_HH_GR,AV5_HORECA,OAD,median_inc,cluster,level_zip_x,globalChannel_fastfood,globalChannel_other,rating,pc4,level_zip_y,dv
Hannekes Boom,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,1,4.3,1019,9,OPERATIONAL
De Nieuwe KHL,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,1,4.3,1019,9,OPERATIONAL
Anne&Max,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,0,4.3,1019,9,OPERATIONAL
Bagels & Beans,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,0,4.4,1019,9,OPERATIONAL
End of the world,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,1,4.3,1019,9,OPERATIONAL
Domino's,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,1,3.6,1019,9,OPERATIONAL
荷兰阿姆川外川餐厅,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,1,4.6,1019,9,OPERATIONAL
De Kompaszaal,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,1,4.3,1019,9,OPERATIONAL
Boulevard Café,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,1,4.2,1019,9,OPERATIONAL
Lloyd Restaurant,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,1,3.6,1019,9,OPERATIONAL
Kwalitaria Brazilië,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,1,0,3.9,1019,9,OPERATIONAL
Delirium Café,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,0,4.0,1019,9,OPERATIONAL
The Harbour Club,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,1,4.1,1019,9,OPERATIONAL
Zouthaven,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,1,3.8,1019,9,CLOSED_TEMPORARILY
Ipo's Coffee Gallery,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,0,4.4,1019,9,OPERATIONAL
Oceaan,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,1,4.5,1019,9,OPERATIONAL
Fifteen,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,1,3.4,1019,9,CLOSED_PERMANENTLY
Silk Road Restaurant,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,1,4.1,1019,9,OPERATIONAL
Java-Blend Amsterdam,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,0,4.2,1019,9,OPERATIONAL
Eethuis Han,18910.0,2.0,2526.2000000000003,4304.0,41100.0,1,9,0,1,3.7,1019,9,CLOSED_PERMANENTLY
Doormeal,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,1,4.2,1021,10,OPERATIONAL
Het Smikkelhoekje,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,1,4.4,1021,10,OPERATIONAL
Garage Noord,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,1,4.5,1021,10,OPERATIONAL
Eetcafe Mediteran-IJ,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,1,5.0,1021,10,CLOSED_PERMANENTLY
Mount Everest Tandoori,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,1,4.5,1021,10,OPERATIONAL
Snackbar De Meeuw,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,1,3.9,1021,10,OPERATIONAL
Cafe Mazazik,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,0,4.2,1021,10,OPERATIONAL
Café-Restaurant Stork,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,1,4.2,1021,10,OPERATIONAL
Hira Restaurant,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,1,4.3,1021,10,OPERATIONAL
Liang Kee,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,1,5.0,1021,10,CLOSED_PERMANENTLY
Al Ponte - Caffe' Italiano,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,0,4.6,1021,10,OPERATIONAL
Skatecafe,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,1,4.4,1021,10,CLOSED_TEMPORARILY
The Beef Chief,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,1,4.7,1021,10,OPERATIONAL
Monk Bouldergym Amsterdam,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,0,4.5,1021,10,OPERATIONAL
Green Canteen - veggie food with attitude,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,1,4.7,1021,10,CLOSED_PERMANENTLY
Café 't Eitje,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,0,4.3,1021,10,CLOSED_PERMANENTLY
Coba,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,1,4.3,1021,10,OPERATIONAL
Wilhelmina-Dok,7110.0,1.8,866.5999999999999,2793.0,23800.0,3,10,0,1,4.2,1021,10,CLOSED_PERMANENTLY
Absolute Delicious,3125.0,2.2,650.5,2419.0,35000.0,3,11,0,1,4.7,1022,11,OPERATIONAL
Johnny's Burger Co,3125.0,2.2,650.5,2419.0,35000.0,3,11,0,1,3.2,1022,11,OPERATIONAL
Expocafé Zamen,3125.0,2.2,650.5,2419.0,35000.0,3,11,0,0,4.4,1022,11,OPERATIONAL
Little Saigon Noord,3125.0,2.2,650.5,2419.0,35000.0,3,11,0,1,4.7,1022,11,OPERATIONAL
Bottega dei Sapori Italiani,3125.0,2.2,650.5,2419.0,35000.0,3,11,0,1,3.8,1022,11,OPERATIONAL
De Zeemeeuw,3125.0,2.2,650.5,2419.0,35000.0,3,11,0,1,4.7,1022,11,OPERATIONAL
Coffee Trails,3125.0,2.2,650.5,2419.0,35000.0,3,11,0,1,4.7,1022,11,OPERATIONAL
By Gary,3125.0,2.2,650.5,2419.0,35000.0,3,11,0,1,4.9,1022,11,OPERATIONAL
Spice Kitchen,3125.0,2.2,650.5,2419.0,35000.0,3,11,0,1,4.263829223017799,1022,11,OPERATIONAL
Place Du Nord,4675.0,2.0,169.3,2553.0,27900.0,1,12,0,1,4.3,1023,12,CLOSED_PERMANENTLY
Italiaanse Delicatessen Nuraghe,4675.0,2.0,169.3,2553.0,27900.0,1,12,0,1,4.7,1023,12,OPERATIONAL
Tai Yu,4675.0,2.0,169.3,2553.0,27900.0,1,12,0,1,4.6,1023,12,OPERATIONAL
Landmarkt De Proeverij,4675.0,2.0,169.3,2553.0,27900.0,1,12,0,1,4.1,1023,12,OPERATIONAL
Halal Fried Chicken,13185.0,2.2,133.6,2593.0,27900.0,1,13,0,1,3.7,1024,13,OPERATIONAL
Smooth & Tasty B.V.,15295.0,1.9,320.5,2750.0,26400.0,1,14,0,0,4.0,1025,14,OPERATIONAL
Grand cafe 't plein,15295.0,1.9,320.5,2750.0,26400.0,1,14,0,1,4.4,1025,14,OPERATIONAL
Mei Wah,15295.0,1.9,320.5,2750.0,26400.0,1,14,0,1,3.8,1025,14,OPERATIONAL
Café \'La Rosa\',15295.0,1.9,320.5,2750.0,26400.0,1,14,0,0,4.0,1025,14,OPERATIONAL
Roezemoes,15295.0,1.9,320.5,2750.0,26400.0,1,14,0,1,4.0,1025,14,OPERATIONAL
50|50 food Amsterdam,15295.0,1.9,320.5,2750.0,26400.0,1,14,0,1,4.6,1025,14,OPERATIONAL
Musashi Sushi & Grill,15295.0,1.9,320.5,2750.0,26400.0,1,14,0,1,4.5,1025,14,OPERATIONAL
Kwekkeboom Banketbakkerij Noord,15295.0,1.9,320.5,2750.0,26400.0,1,14,0,1,4.3,1025,14,OPERATIONAL
Thee Tante Durgerdam,530.0,2.5,39.2,97.0,54100.0,2,15,0,0,4.8,1026,15,OPERATIONAL
Drink & Eetlokaal Het Schoolhuis,600.0,2.4,14.5,40.0,52800.0,2,17,0,1,4.2,1028,17,OPERATIONAL
il Pecorino,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.3,1031,18,OPERATIONAL
Stewart & Sally,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.2,1031,18,OPERATIONAL
Restaurant EYE,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,3.6,1031,18,OPERATIONAL
Eetcafe Mosveld,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.7,1031,18,OPERATIONAL
Tolhuis,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.4,1031,18,OPERATIONAL
Café \'De Bult\' B.V.,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,0,4.3,1031,18,OPERATIONAL
NRD,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,0,4.2,1031,18,OPERATIONAL
Rolling Rock Kitchen alias \'The Rock\',6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.4,1031,18,CLOSED_PERMANENTLY
Pont Neuf,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.5,1031,18,OPERATIONAL
Chitir Chicken,6395.0,1.9,1429.1,3066.0,24200.0,3,18,1,0,3.4,1031,18,OPERATIONAL
Suri To Go,6395.0,1.9,1429.1,3066.0,24200.0,3,18,1,0,3.0,1031,18,CLOSED_PERMANENTLY
Café / Restaurant THT,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.1,1031,18,OPERATIONAL
Cafe Keppler,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.5,1031,18,OPERATIONAL
Cafe De Pont,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,3.9,1031,18,OPERATIONAL
Royal Med,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.4,1031,18,OPERATIONAL
Meneer Kebab,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.5,1031,18,OPERATIONAL
smaaQt,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.3,1031,18,OPERATIONAL
Moon,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.3,1031,18,OPERATIONAL
Royalvis & Traiteur,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.4,1031,18,OPERATIONAL
Fashion & Tea,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,0,4.7,1031,18,OPERATIONAL
Casco Café,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,0,4.1,1031,18,CLOSED_PERMANENTLY
The Coffee Virus - A Lab,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.6,1031,18,CLOSED_TEMPORARILY
Eetcafe Number One,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.4,1031,18,OPERATIONAL
Zwart Amsterdam,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.5,1031,18,CLOSED_PERMANENTLY
Cafetaria Berry,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,0,4.8,1031,18,CLOSED_PERMANENTLY
Café koffiehuis Blokker,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,0,4.3,1031,18,OPERATIONAL
Café Modern,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.5,1031,18,OPERATIONAL
De Soepboer,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.6,1031,18,CLOSED_PERMANENTLY
Café Ons,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,0,4.5,1031,18,OPERATIONAL
The Butcher Social Club,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.2,1031,18,OPERATIONAL
Kannibalen en Paradijsvogels,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,1,4.5,1031,18,OPERATIONAL
De Ruimte,6395.0,1.9,1429.1,3066.0,24200.0,3,18,0,0,4.6,1031,18,OPERATIONAL
De Tweede Jeugd - NDSM,5710.0,2.0,1197.1,2766.0,25200.0,1,19,0,1,4.6,1032,19,CLOSED_PERMANENTLY
Peter Pan Catering Kookstudio Kookworkshop,5710.0,2.0,1197.1,2766.0,25200.0,1,19,0,1,4.3,1032,19,OPERATIONAL
FEBO,5710.0,2.0,1197.1,2766.0,25200.0,1,19,0,1,3.9,1032,19,OPERATIONAL
Restaurant Hanimeli & Cafe Demliq,5710.0,2.0,1197.1,2766.0,25200.0,1,19,0,1,4.3,1032,19,OPERATIONAL
Sonchi Sushi Wok,5710.0,2.0,1197.1,2766.0,25200.0,1,19,0,1,5.0,1032,19,CLOSED_PERMANENTLY
Lalezar,5710.0,2.0,1197.1,2766.0,25200.0,1,19,0,1,4.5,1032,19,CLOSED_PERMANENTLY
Grand Café Noorderpark,5710.0,2.0,1197.1,2766.0,25200.0,1,19,0,1,3.9,1032,19,OPERATIONAL
Peter Pan Catering,5710.0,2.0,1197.1,2766.0,25200.0,1,19,0,1,4.3,1032,19,OPERATIONAL
Pompet,5710.0,2.0,1197.1,2766.0,25200.0,1,19,0,0,4.3,1032,19,OPERATIONAL
Café de Ceuvel,5710.0,2.0,1197.1,2766.0,25200.0,1,19,0,0,4.5,1032,19,OPERATIONAL
Oriënt Express,5710.0,2.0,1197.1,2766.0,25200.0,1,19,0,1,4.2,1032,19,OPERATIONAL
Semai,5710.0,2.0,1197.1,2766.0,25200.0,1,19,0,1,4.7,1032,19,OPERATIONAL
Domino's,5710.0,2.0,1197.1,2766.0,25200.0,1,19,0,1,3.5,1032,19,OPERATIONAL
Pasoek Thai Restaurant,5710.0,2.0,1197.1,2766.0,25200.0,1,19,0,1,4.2,1032,19,OPERATIONAL
Dish Global Kitchen,5710.0,2.0,1197.1,2766.0,25200.0,1,19,0,1,4.3,1032,19,OPERATIONAL
Ristorante San Remo Pizzeria,5710.0,2.0,1197.1,2766.0,25200.0,1,19,0,0,4.1,1032,19,OPERATIONAL
Eetcafé Menora,12465.0,1.8,220.2,2039.0,25300.0,2,20,0,1,3.5,1033,20,OPERATIONAL
Far East,12465.0,1.8,220.2,2039.0,25300.0,2,20,0,1,4.2,1033,20,OPERATIONAL
Cannibale Royale du Nord,12465.0,1.8,220.2,2039.0,25300.0,2,20,0,1,4.4,1033,20,OPERATIONAL
Noorderlicht Café,12465.0,1.8,220.2,2039.0,25300.0,2,20,0,1,4.3,1033,20,OPERATIONAL
Restaurant-Café De IJkantine,12465.0,1.8,220.2,2039.0,25300.0,2,20,0,1,3.7,1033,20,OPERATIONAL
't Pontstation,12465.0,1.8,220.2,2039.0,25300.0,2,20,0,1,4.4,1033,20,CLOSED_PERMANENTLY
Pollux,12465.0,1.8,220.2,2039.0,25300.0,2,20,0,1,4.4,1033,20,CLOSED_TEMPORARILY
Pllek,12465.0,1.8,220.2,2039.0,25300.0,2,20,0,1,4.4,1033,20,OPERATIONAL
BBROOD,12465.0,1.8,220.2,2039.0,25300.0,2,20,0,1,4.3,1033,20,OPERATIONAL
Restaurant Brooklyn,12465.0,1.8,220.2,2039.0,25300.0,2,20,0,1,4.1,1033,20,OPERATIONAL
Loetje aan ’t IJ,12465.0,1.8,220.2,2039.0,25300.0,2,20,0,1,4.3,1033,20,OPERATIONAL
Snackbar \'Orion\',12465.0,1.8,220.2,2039.0,25300.0,2,20,0,1,4.4,1033,20,OPERATIONAL
Kebec,12465.0,1.8,220.2,2039.0,25300.0,2,20,0,1,4.8,1033,20,OPERATIONAL
Maxi,14610.0,2.2,326.7,2426.0,27100.0,3,21,0,1,4.085146853146845,1034,21,CLOSED_PERMANENTLY
Erva cafe restaurant,14610.0,2.2,326.7,2426.0,27100.0,3,21,0,1,4.1,1034,21,OPERATIONAL
Cafetaria Sphinx 3,10550.0,2.3,138.7,1983.0,34400.0,1,22,0,1,3.2,1035,22,OPERATIONAL
Pina's Grill,10550.0,2.3,138.7,1983.0,34400.0,1,22,0,1,4.6,1035,22,OPERATIONAL
Eetcafe La Chambre,10550.0,2.3,138.7,1983.0,34400.0,1,22,0,1,4.3,1035,22,OPERATIONAL
De Tuin van Eten,10550.0,2.3,138.7,1983.0,34400.0,1,22,0,1,4.9,1035,22,OPERATIONAL
Darras Coffee Roasters,30.0,1.5,422.9,121.0,38115.6746031746,3,26,0,1,4.3,1042,26,OPERATIONAL
BRET,770.0,1.1,1064.4,1912.0,38115.6746031746,2,27,0,1,4.0,1043,27,OPERATIONAL
De Amsterdamsche Tram,770.0,1.1,1064.4,1912.0,38115.6746031746,2,27,0,1,4.4,1043,27,CLOSED_PERMANENTLY
CoffeeRoastery Sloterdijk,770.0,1.1,1064.4,1912.0,38115.6746031746,2,27,0,1,4.4,1043,27,CLOSED_PERMANENTLY
Bongusta! | Toko Sloterdijk & Fresh Frites,770.0,1.1,1064.4,1912.0,38115.6746031746,2,27,0,1,3.9,1043,27,OPERATIONAL
Aristo Meeting Center Amsterdam,770.0,1.1,1064.4,1912.0,38115.6746031746,2,27,0,1,4.0,1043,27,OPERATIONAL
Burgers 'n Sweets Amsterdam,770.0,1.1,1064.4,1912.0,38115.6746031746,2,27,0,1,4.0,1043,27,OPERATIONAL
ADAM's ID,770.0,1.1,1064.4,1912.0,38115.6746031746,2,27,0,1,3.7,1043,27,OPERATIONAL
Grand Café Hermes,770.0,1.1,1064.4,1912.0,38115.6746031746,2,27,0,1,4.1,1043,27,OPERATIONAL
Wissenkerke-Sloterdijk,770.0,1.1,1064.4,1912.0,38115.6746031746,2,27,0,1,4.1,1043,27,OPERATIONAL
A'DAMS wereldkeuken,770.0,1.1,1064.4,1912.0,38115.6746031746,2,27,0,1,4.1,1043,27,OPERATIONAL
Holland Casino Amsterdam West,770.0,1.1,1064.4,1912.0,38115.6746031746,2,27,0,1,4.3,1043,27,OPERATIONAL
Grand café La Guardia,770.0,1.1,1064.4,1912.0,38115.6746031746,2,27,0,1,3.7,1043,27,OPERATIONAL
F&B Amsterdam Id Apart,770.0,1.1,1064.4,1912.0,38115.6746031746,2,27,0,1,3.7,1043,27,OPERATIONAL
Hesselink Koffie West BV,80.0,1.3,114.19999999999999,293.0,38115.6746031746,3,30,0,0,5.0,1046,30,OPERATIONAL
Bij Marjan,80.0,1.3,114.19999999999999,293.0,38115.6746031746,3,30,0,1,4.2,1046,30,OPERATIONAL
Mik le Chef,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.263829223017799,1051,32,OPERATIONAL
Ristorante Italiano Gero,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.6,1051,32,CLOSED_PERMANENTLY
Mauresque Restaurant Amsterdam,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.3,1051,32,OPERATIONAL
Bacco Restaurant & Wine Bar,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.4,1051,32,OPERATIONAL
Pendergast,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.7,1051,32,OPERATIONAL
Bar Breitner,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,3.5,1051,32,CLOSED_PERMANENTLY
Braai Westerpark,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.3,1051,32,OPERATIONAL
Primi bar + cucina,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.8,1051,32,OPERATIONAL
Café-Restaurant Amsterdam,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.2,1051,32,OPERATIONAL
Kip restaurant Piri Piri Amsterdam,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.4,1051,32,OPERATIONAL
Ama Sushi & Ramen,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.4,1051,32,OPERATIONAL
Farah's Roti,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.4,1051,32,OPERATIONAL
café De Pianist,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,0,4.6,1051,32,OPERATIONAL
Graceland Bar-B-Q,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,3.9,1051,32,CLOSED_PERMANENTLY
Bagels & Beans Van Hallstraat Amsterdam,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.3,1051,32,OPERATIONAL
Rodos,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.6,1051,32,OPERATIONAL
Bella Storia,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.7,1051,32,OPERATIONAL
Café Restaurant Piet de Gruyter,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.3,1051,32,OPERATIONAL
Eetcafe Uitvlugt,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.4,1051,32,OPERATIONAL
Rooster,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.5,1051,32,OPERATIONAL
Cafe Brel,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,0,4.5,1051,32,OPERATIONAL
Graaf Leopold van Limburg Stirum,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.2,1051,32,CLOSED_PERMANENTLY
Vleesch Noch Visch,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.5,1051,32,OPERATIONAL
Koffie ende koecke,13380.0,1.7,3386.3999999999996,8917.0,27800.0,3,32,0,1,4.6,1051,32,OPERATIONAL
Sameplace,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,0,3.3,1052,33,OPERATIONAL
To Ouzeri,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.3,1052,33,CLOSED_PERMANENTLY
Pie-Nong Thai,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.6,1052,33,OPERATIONAL
Cafe Nassau,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.3,1052,33,OPERATIONAL
Souvla,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.0,1052,33,CLOSED_PERMANENTLY
De Liefde,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,0,4.2,1052,33,CLOSED_PERMANENTLY
YamYam,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.3,1052,33,OPERATIONAL
Razmataz,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.3,1052,33,CLOSED_PERMANENTLY
dumplings,12395.0,1.6,3615.0,11494.0,26200.0,2,33,1,0,4.7,1052,33,OPERATIONAL
Plato Loco Caribbean Cuisine,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.6,1052,33,OPERATIONAL
Parsa Restaurant,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.2,1052,33,OPERATIONAL
De Aardige Pers,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.3,1052,33,OPERATIONAL
Mamas & Tapas,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.7,1052,33,OPERATIONAL
Monks Coffee Roasters,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,0,4.7,1052,33,OPERATIONAL
Robin Food Kollektief,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.6,1052,33,OPERATIONAL
Mitsos,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.8,1052,33,OPERATIONAL
H. Burger,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.6,1052,33,OPERATIONAL
Het Signaal B.V.,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,0,5.0,1052,33,OPERATIONAL
local hangout,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,0,3.8,1052,33,CLOSED_PERMANENTLY
Coffee & Juices,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,0,4.4,1052,33,OPERATIONAL
Mr. Poli - Italian Street Food,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.5,1052,33,CLOSED_PERMANENTLY
ristorante collina,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,3.5,1052,33,CLOSED_PERMANENTLY
sOwiesO eten en drinken Amsterdam,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.1,1052,33,OPERATIONAL
q.t.,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.9,1052,33,CLOSED_PERMANENTLY
Manoto Restaurant,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.1,1052,33,OPERATIONAL
C'est Magnifique,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.0,1052,33,OPERATIONAL
"Cafe Broer \'Brunch, Dinner & Drinks\'",12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.5,1052,33,OPERATIONAL
Café Binnenvisser,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,0,4.4,1052,33,OPERATIONAL
Mano a Mano,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,3.8,1052,33,CLOSED_PERMANENTLY
Sushi One,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,3.7,1052,33,OPERATIONAL
Café De Oude Schaeper,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,0,4.5,1052,33,OPERATIONAL
Wang’s Flavour,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.4,1052,33,OPERATIONAL
Ristorante Pizzeria Giordano,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,0,4.0,1052,33,OPERATIONAL
Friends,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.6,1052,33,CLOSED_PERMANENTLY
The Kiwi,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,0,4.4,1052,33,OPERATIONAL
Pizzeria Mama Mıa,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,0,4.5,1052,33,CLOSED_PERMANENTLY
Café Burrito,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.3,1052,33,OPERATIONAL
Flora,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.5,1052,33,OPERATIONAL
Fuoco Vivo,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.5,1052,33,OPERATIONAL
Jun,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.6,1052,33,OPERATIONAL
Five Brothers Fat Xampanyeria West,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.3,1052,33,OPERATIONAL
lazagne,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,1,4.8,1052,33,OPERATIONAL
Quies Tea Tearoom,12395.0,1.6,3615.0,11494.0,26200.0,2,33,0,0,4.7,1052,33,CLOSED_PERMANENTLY
SuriKitchen,12395.0,1.6,3615.0,11494.0,26200.0,2,33,1,0,3.8,1052,33,OPERATIONAL
Snackbar Corner Inn,16375.0,1.6,3696.5,11565.0,31500.0,1,34,0,1,3.1,1053,34,OPERATIONAL
Monopoly Burger,16375.0,1.6,3696.5,11565.0,31500.0,1,34,0,1,4.3,1053,34,OPERATIONAL
Cafe Thuys,16375.0,1.6,3696.5,11565.0,31500.0,1,34,0,0,4.3,1053,34,OPERATIONAL
Café Panache,16375.0,1.6,3696.5,11565.0,31500.0,1,34,0,1,4.2,1053,34,OPERATIONAL
Wild Moa Pies,16375.0,1.6,3696.5,11565.0,31500.0,1,34,0,1,5.0,1053,34,CLOSED_PERMANENTLY
Karakter,16375.0,1.6,3696.5,11565.0,31500.0,1,34,0,1,4.4,1053,34,OPERATIONAL
Padrón Green Dutch Cuisine,16375.0,1.6,3696.5,11565.0,31500.0,1,34,0,1,4.5,1053,34,OPERATIONAL
Pagode,16375.0,1.6,3696.5,11565.0,31500.0,1,34,0,1,4.5,1053,34,OPERATIONAL
Öz Kismet,16375.0,1.6,3696.5,11565.0,31500.0,1,34,0,1,4.6,1053,34,OPERATIONAL
