,pc4,INWONER,MAN,VROUW,INW_014,INW_1524,INW_2544,INW_4564,INW_65PL,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,AANTAL_HH,TOTHH_EENP,TOTHH_MPZK,HH_EENOUD,HH_TWEEOUD,GEM_HH_GR,UITKMINAOW,OAD,P_LINK_HH,P_HINK_HH,AFS_CAFE,AV1_CAFE,AV3_CAFE,AV5_CAFE,AFS_CAFTAR,AV1_CAFTAR,AV3_CAFTAR,AV5_CAFTAR,AFS_HOTEL,AV5_HOTEL,AV10_HOTEL,AV20_HOTEL,AFS_RESTAU,AV1_RESTAU,AV3_RESTAU,AV5_RESTAU,median_inc
816,2971.0,2840.0,1420.0,1425.0,625.0,410.0,605.0,670.0,535.0,90.0,0.0,0.0,985.0,255.0,275.0,65.0,390.0,2.8,115.0,287.0,24.8,36.0,1.0,0.7,1.4,7.7,2.3,0.0,2.0,18.1,3.6,1.9,6.9,34.3,2.1,0.1,1.6,18.5,30500.0
817,2973.0,1185.0,605.0,580.0,250.0,150.0,305.0,290.0,195.0,100.0,0.0,0.0,445.0,110.0,140.0,20.0,175.0,2.7,25.0,193.0,27.4,30.4,2.4,0.0,0.9,1.1,0.8,0.8,1.1,2.5,9.1,0.0,3.0,23.1,0.7,0.9,1.9,2.9,28300.0
818,2974.0,1315.0,655.0,660.0,270.0,205.0,265.0,365.0,215.0,100.0,0.0,0.0,495.0,125.0,150.0,30.0,185.0,2.7,50.0,158.0,23.7,31.3,1.6,0.2,1.0,1.0,0.7,0.9,3.0,4.0,11.3,0.0,0.0,18.9,0.9,0.7,1.2,2.1,37200.0
819,2975.0,965.0,520.0,445.0,195.0,145.0,200.0,265.0,160.0,100.0,0.0,0.0,335.0,65.0,110.0,20.0,140.0,2.9,30.0,70.0,26.5,32.1,2.3,0.0,0.7,1.1,0.8,0.9,2.7,3.9,10.7,0.0,0.4,19.1,1.3,0.6,1.0,2.2,49400.0
820,2977.0,920.0,470.0,450.0,185.0,120.0,200.0,260.0,155.0,90.0,0.0,0.0,340.0,80.0,110.0,15.0,130.0,2.7,35.0,85.0,22.6,39.3,4.8,0.0,0.0,0.7,1.4,0.5,2.2,3.0,8.1,0.0,1.4,16.9,2.3,0.0,0.9,2.0,33300.0
821,2981.0,3200.0,1540.0,1660.0,560.0,390.0,835.0,825.0,585.0,70.0,10.0,20.0,1485.0,620.0,380.0,130.0,350.0,2.2,295.0,2301.0,24.5,34.5,4.6,0.0,0.1,0.6,4.7,0.0,0.0,1.5,6.3,0.0,2.1,14.3,1.0,0.7,1.3,4.7,37300.0
822,2982.0,6365.0,2990.0,3375.0,830.0,625.0,1530.0,1470.0,1910.0,70.0,10.0,20.0,3205.0,1400.0,940.0,265.0,575.0,1.9,545.0,1852.0,47.4,12.9,0.5,1.4,5.0,8.2,0.3,10.1,21.5,34.3,3.2,1.9,8.5,86.7,0.3,11.7,24.4,39.9,31300.0
823,2983.0,9285.0,4580.0,4710.0,1560.0,1090.0,2250.0,2670.0,1720.0,80.0,10.0,10.0,4095.0,1315.0,1235.0,355.0,1175.0,2.3,555.0,1471.0,53.5,7.9,0.7,1.1,5.2,8.7,0.4,6.7,21.7,41.9,2.9,2.0,10.7,87.8,0.5,6.6,23.8,39.6,45100.0
824,2984.0,3245.0,1605.0,1640.0,450.0,385.0,635.0,1040.0,735.0,90.0,10.0,10.0,1275.0,285.0,440.0,50.0,495.0,2.5,125.0,1625.0,34.8,19.7,0.8,1.1,5.5,7.3,0.5,2.6,19.7,35.4,4.4,1.0,9.5,86.5,0.6,2.0,22.4,35.4,41200.0
825,2985.0,4725.0,2295.0,2430.0,725.0,560.0,925.0,1310.0,1205.0,80.0,10.0,10.0,2115.0,745.0,665.0,160.0,540.0,2.2,300.0,2069.0,21.3,33.4,1.5,0.0,3.8,6.9,0.7,1.8,19.6,29.6,5.2,0.3,6.4,82.1,0.9,0.9,22.5,36.7,42100.0
826,2986.0,8160.0,3885.0,4275.0,1170.0,825.0,1605.0,2460.0,2100.0,80.0,10.0,10.0,3450.0,955.0,1215.0,260.0,1015.0,2.3,575.0,1803.0,40.0,15.3,0.8,0.9,5.0,6.8,0.4,5.5,20.0,29.1,3.9,1.3,7.3,84.4,0.4,6.7,23.4,37.5,45900.0
827,2987.0,7675.0,3710.0,3965.0,1050.0,695.0,1620.0,2075.0,2230.0,80.0,10.0,20.0,3700.0,1335.0,1250.0,300.0,795.0,2.1,580.0,1967.0,35.4,20.7,1.9,0.0,2.9,6.1,0.6,2.3,17.8,27.6,5.0,0.5,5.8,81.9,0.6,1.7,20.7,34.7,46500.0
828,2988.0,2765.0,1390.0,1375.0,440.0,325.0,520.0,875.0,600.0,90.0,10.0,0.0,1135.0,290.0,385.0,65.0,390.0,2.4,90.0,366.0,45.5,15.3,0.6,1.1,4.5,11.0,0.4,2.6,14.0,49.5,5.0,0.9,44.3,88.8,0.4,3.5,12.2,47.0,50600.0
829,2989.0,820.0,415.0,405.0,155.0,95.0,200.0,230.0,140.0,90.0,0.0,0.0,330.0,90.0,110.0,25.0,110.0,2.5,50.0,889.0,25.8,32.6,2.1,0.0,2.3,8.2,2.0,0.0,11.4,41.8,3.2,1.7,12.6,86.7,0.6,1.2,16.3,48.3,39400.0
830,2991.0,12925.0,6265.0,6655.0,2170.0,1565.0,2645.0,3655.0,2885.0,80.0,10.0,10.0,5390.0,1540.0,1700.0,415.0,1720.0,2.4,745.0,1553.0,30.7,28.5,1.7,0.0,1.1,10.3,1.2,1.6,9.3,43.5,4.1,0.9,9.1,81.2,0.8,3.8,13.9,47.3,31600.0
831,2992.0,14655.0,7190.0,7465.0,2540.0,1970.0,3055.0,4675.0,2415.0,80.0,10.0,10.0,5830.0,1480.0,1725.0,425.0,2185.0,2.5,780.0,1808.0,30.3,28.6,1.4,0.4,3.0,6.5,1.0,2.6,12.4,33.1,3.6,2.0,19.2,90.2,0.8,2.2,13.1,37.4,28200.0
832,2993.0,14285.0,7085.0,7205.0,2500.0,1860.0,2805.0,4655.0,2465.0,70.0,10.0,20.0,5645.0,1300.0,1780.0,495.0,2040.0,2.5,765.0,1707.0,26.4,32.9,1.3,0.8,3.2,8.0,0.9,2.2,14.9,38.4,3.6,2.0,26.7,91.8,0.8,2.3,13.2,45.7,34800.0
833,2994.0,6810.0,3460.0,3350.0,1730.0,820.0,1935.0,1740.0,580.0,60.0,10.0,30.0,2395.0,475.0,565.0,200.0,1145.0,2.8,310.0,1503.0,23.3,34.8,2.1,0.1,1.3,9.2,0.8,1.4,7.6,36.9,4.8,1.0,34.9,91.2,1.4,3.5,14.4,38.4,21100.0
834,2995.0,3805.0,1885.0,1925.0,560.0,455.0,810.0,1155.0,830.0,90.0,0.0,0.0,1665.0,495.0,525.0,140.0,500.0,2.3,215.0,525.0,20.0,36.4,1.9,0.0,1.5,36.0,1.6,0.0,7.6,93.6,3.9,2.5,55.6,91.0,1.5,0.1,11.4,72.0,26300.0
835,3011.0,16390.0,8580.0,7815.0,1295.0,2690.0,7425.0,3150.0,1830.0,50.0,20.0,30.0,9970.0,6135.0,2540.0,415.0,720.0,1.5,1325.0,6320.0,32.8,25.3,4.1,0.0,0.0,2.7,0.5,0.9,2.0,15.8,4.6,1.1,6.1,86.1,0.5,3.0,5.0,18.6,27900.0
836,3012.0,5735.0,2860.0,2880.0,465.0,835.0,2705.0,1005.0,730.0,40.0,20.0,30.0,3615.0,2300.0,770.0,175.0,320.0,1.5,395.0,6219.0,40.3,20.1,0.2,37.3,267.7,424.3,0.1,80.0,351.8,529.3,0.3,53.9,66.9,106.7,0.1,108.8,440.3,597.5,24500.0
837,3013.0,1025.0,580.0,445.0,80.0,155.0,485.0,200.0,105.0,40.0,20.0,40.0,645.0,380.0,175.0,20.0,65.0,1.6,35.0,6952.0,50.1,14.9,0.1,74.9,301.1,451.1,0.1,110.3,381.1,559.0,0.2,54.7,67.9,107.8,0.1,142.2,465.1,613.2,24300.0
838,3014.0,7805.0,3910.0,3895.0,1095.0,1200.0,2470.0,1895.0,1140.0,20.0,10.0,60.0,4045.0,2185.0,665.0,560.0,585.0,1.9,1385.0,6430.0,32.2,21.1,0.2,35.3,281.0,433.1,0.3,67.9,362.2,531.8,0.3,53.1,66.9,109.7,0.3,86.2,431.3,616.3,23500.0
839,3015.0,2340.0,1185.0,1155.0,195.0,400.0,925.0,520.0,295.0,60.0,10.0,30.0,1505.0,935.0,350.0,75.0,125.0,1.6,180.0,5681.0,69.6,6.1,0.2,70.9,277.7,449.3,0.2,81.2,365.1,558.6,0.3,52.8,67.9,110.8,0.2,87.8,426.7,615.7,25400.0
840,3016.0,1760.0,955.0,805.0,95.0,475.0,530.0,385.0,275.0,60.0,20.0,20.0,1190.0,755.0,330.0,20.0,75.0,1.5,55.0,3427.0,47.8,18.4,0.2,69.7,257.5,459.8,0.3,72.2,343.1,568.5,0.3,54.1,68.1,109.9,0.2,76.4,422.5,618.2,22200.0
841,3021.0,11980.0,6050.0,5935.0,1635.0,1955.0,4680.0,2710.0,1000.0,40.0,20.0,40.0,6585.0,3720.0,1245.0,520.0,985.0,1.8,1280.0,6811.0,35.3,37.0,0.3,22.2,239.6,441.3,0.2,15.8,304.8,547.2,0.3,54.9,67.5,105.4,0.1,40.6,404.9,597.8,20900.0
842,3022.0,10065.0,5115.0,4950.0,1720.0,1660.0,3530.0,2230.0,920.0,30.0,10.0,50.0,4885.0,2375.0,890.0,530.0,1005.0,2.0,1345.0,5978.0,55.6,13.7,0.1,56.2,252.4,452.2,0.2,50.7,340.6,549.1,0.3,52.3,68.4,111.1,0.2,47.3,393.5,627.8,25600.0
843,3023.0,9450.0,4740.0,4705.0,1545.0,1635.0,2975.0,2335.0,960.0,30.0,10.0,60.0,4795.0,2510.0,810.0,570.0,830.0,1.9,1350.0,7302.0,59.3,10.9,0.2,30.0,219.4,405.5,0.2,22.1,287.1,496.4,0.8,52.6,66.4,109.4,0.2,19.5,307.3,581.4,24700.0
844,3024.0,9115.0,4760.0,4355.0,1110.0,1400.0,3655.0,2060.0,890.0,50.0,10.0,40.0,5235.0,2945.0,1205.0,455.0,575.0,1.7,1185.0,4385.0,60.4,10.9,0.1,50.6,213.3,435.4,0.2,46.7,272.6,530.2,0.5,52.3,67.6,109.9,0.2,43.3,316.6,605.9,23800.0
845,3025.0,7150.0,3650.0,3500.0,1215.0,1200.0,2145.0,1835.0,755.0,20.0,10.0,70.0,3455.0,1700.0,525.0,475.0,705.0,2.1,1350.0,5354.0,52.8,15.2,0.4,18.2,189.4,422.8,0.4,17.5,208.0,521.0,0.5,52.2,67.6,110.2,0.2,20.9,246.6,585.6,24600.0
846,3026.0,7330.0,3665.0,3665.0,1275.0,1105.0,2390.0,1695.0,865.0,20.0,10.0,60.0,3705.0,1925.0,610.0,455.0,660.0,2.0,1345.0,6235.0,66.9,7.3,0.1,30.8,180.2,377.8,0.2,38.7,182.6,477.2,0.9,50.7,66.9,108.0,0.2,22.6,187.0,552.1,25100.0
847,3027.0,10195.0,5100.0,5090.0,2050.0,1635.0,3260.0,2430.0,825.0,20.0,10.0,70.0,4490.0,1885.0,730.0,675.0,1125.0,2.3,1500.0,4667.0,71.3,5.0,0.2,35.1,183.6,381.8,0.1,43.6,199.3,480.1,1.0,51.0,66.7,108.3,0.2,26.1,206.0,551.8,25500.0
848,3028.0,7700.0,4070.0,3630.0,1145.0,1020.0,2930.0,1725.0,880.0,30.0,20.0,50.0,4305.0,2370.0,810.0,430.0,645.0,1.8,990.0,3561.0,57.0,8.3,0.3,15.3,159.8,345.0,0.3,18.0,170.4,446.7,1.7,49.4,66.6,107.3,0.2,11.0,163.8,496.9,22500.0
849,3029.0,3280.0,1585.0,1695.0,760.0,410.0,1020.0,735.0,355.0,10.0,10.0,80.0,1490.0,620.0,195.0,335.0,325.0,2.2,585.0,3168.0,63.3,4.3,0.2,9.3,117.3,267.3,0.2,7.8,116.5,332.5,2.4,39.9,65.9,107.4,0.3,3.1,98.3,359.2,21500.0
850,3031.0,8275.0,3890.0,4385.0,1010.0,1430.0,2960.0,1690.0,1190.0,40.0,10.0,40.0,4760.0,2750.0,935.0,485.0,520.0,1.7,1115.0,7752.0,66.8,3.8,0.3,8.5,126.8,332.2,0.5,4.8,110.5,415.3,1.4,49.5,66.4,106.1,0.5,4.3,113.3,504.4,23700.0
851,3032.0,6470.0,3245.0,3225.0,785.0,970.0,2425.0,1485.0,810.0,40.0,10.0,50.0,3575.0,1970.0,765.0,375.0,420.0,1.7,935.0,8136.0,60.8,7.9,0.3,26.4,234.8,384.0,0.2,50.2,324.6,483.1,0.9,53.2,66.0,105.2,0.3,55.6,391.5,568.3,27300.0
852,3033.0,4630.0,2285.0,2345.0,560.0,735.0,1925.0,955.0,460.0,40.0,20.0,40.0,2695.0,1585.0,525.0,210.0,345.0,1.7,530.0,7165.0,57.7,8.6,0.2,32.3,248.2,375.0,0.3,52.2,330.8,483.6,0.4,51.7,66.0,106.8,0.3,44.0,394.4,570.7,26300.0
853,3034.0,11540.0,5650.0,5895.0,2125.0,1585.0,3755.0,2600.0,1475.0,40.0,10.0,50.0,5765.0,2905.0,975.0,760.0,1060.0,2.0,2040.0,5994.0,54.4,14.2,0.2,17.9,262.5,379.9,0.2,35.6,336.7,490.1,0.3,51.8,65.8,110.0,0.2,31.6,396.1,573.5,33900.0
854,3035.0,6760.0,3350.0,3410.0,1015.0,1000.0,2380.0,1565.0,800.0,40.0,10.0,50.0,3725.0,2105.0,650.0,395.0,530.0,1.8,1060.0,8063.0,68.5,7.0,0.2,22.7,178.1,329.5,0.2,23.0,277.6,439.6,1.5,51.4,64.0,106.7,0.4,15.7,330.3,543.4,33932.66925541013
855,3036.0,8065.0,4035.0,4030.0,1425.0,1115.0,2855.0,1910.0,760.0,30.0,10.0,60.0,3955.0,1935.0,665.0,510.0,790.0,2.0,1345.0,6409.0,67.4,6.2,0.1,42.8,214.8,352.2,0.1,49.5,308.7,466.4,0.8,51.2,65.5,105.4,0.1,37.6,361.6,556.2,24800.0
856,3037.0,7690.0,3715.0,3975.0,1175.0,960.0,2825.0,1725.0,1005.0,50.0,10.0,30.0,4020.0,2035.0,865.0,325.0,745.0,1.9,780.0,6609.0,63.3,7.8,0.1,36.1,160.6,322.8,0.2,33.6,267.8,443.0,1.3,50.0,64.1,104.7,0.2,26.5,315.7,537.3,33100.0
857,3038.0,7970.0,3915.0,4060.0,690.0,1155.0,4350.0,1220.0,555.0,60.0,20.0,30.0,5135.0,3165.0,1185.0,300.0,390.0,1.5,805.0,5865.0,51.5,17.0,0.2,30.4,174.9,332.8,0.2,32.0,275.7,451.8,1.2,50.8,65.0,106.4,0.3,25.9,312.8,542.0,29258.346506959977
858,3039.0,10255.0,5035.0,5220.0,1195.0,1160.0,4565.0,2085.0,1245.0,70.0,20.0,10.0,5990.0,3230.0,1540.0,325.0,810.0,1.7,505.0,5144.0,55.4,8.7,0.3,13.8,208.5,340.0,0.2,20.6,297.3,453.4,1.0,51.0,65.0,110.9,0.2,19.5,321.8,545.2,58200.0
859,3041.0,170.0,140.0,30.0,0.0,25.0,80.0,55.0,10.0,50.0,10.0,40.0,35.0,15.0,10.0,0.0,10.0,1.9,10.0,2078.0,36.6,19.5,0.4,8.5,235.6,354.3,0.3,18.2,318.5,465.4,0.9,51.5,65.4,112.3,0.2,16.6,339.8,552.3,42600.0
860,3042.0,7940.0,3895.0,4045.0,1515.0,745.0,2310.0,1855.0,1515.0,40.0,10.0,50.0,3830.0,1815.0,705.0,415.0,860.0,2.0,1045.0,1908.0,55.241667924513905,14.662232487319706,1.1,0.0,111.5,338.9,0.7,1.0,143.8,436.3,0.9,47.7,66.4,118.7,1.1,0.3,119.2,493.2,29178.50993889697
861,3043.0,7245.0,3675.0,3570.0,1155.0,735.0,2020.0,2140.0,1195.0,70.0,10.0,20.0,3440.0,1305.0,935.0,300.0,865.0,2.1,635.0,1769.0,60.1,9.8,0.3,2.1,31.1,303.5,0.3,6.2,48.9,383.0,1.5,35.8,67.7,129.5,0.3,5.3,39.3,396.5,37300.0
862,3044.0,125.0,65.0,60.0,20.0,10.0,40.0,35.0,20.0,80.0,10.0,10.0,60.0,25.0,25.0,0.0,15.0,2.0,5.0,1474.0,42.5,17.9,0.5,2.5,9.8,200.4,0.4,7.3,23.7,253.6,1.2,20.4,73.4,135.5,0.6,3.2,15.7,237.1,26600.0
863,3045.0,3490.0,1780.0,1710.0,1120.0,160.0,1225.0,675.0,310.0,70.0,10.0,20.0,1155.0,205.0,235.0,40.0,660.0,2.9,155.0,881.0,35.450565805115225,27.05847863845437,0.7,1.5,57.7,195.1,0.4,4.6,68.8,236.4,2.4,22.1,66.8,126.0,0.5,2.0,60.5,220.8,28000.0
864,3046.0,345.0,165.0,180.0,50.0,30.0,65.0,115.0,85.0,90.0,0.0,0.0,145.0,45.0,55.0,10.0,35.0,2.3,15.0,56.0,19.5,50.1,1.3,0.5,23.6,170.2,1.3,0.8,39.2,263.4,2.2,23.1,64.3,119.5,1.2,0.7,40.1,279.1,33600.0
865,3047.0,70.0,35.0,30.0,5.0,0.0,20.0,30.0,15.0,90.0,10.0,2.06819211197341,35.0,10.0,15.0,4.661735707956801,5.0,1.9,0.0,505.0,32.4,38.8,3.4,0.0,1.3,12.0,2.4,0.0,5.9,28.3,3.5,2.1,65.9,145.4,2.4,0.2,2.4,23.7,53900.0
866,3051.0,7815.0,3830.0,3985.0,1360.0,905.0,2715.0,1965.0,875.0,80.0,10.0,10.0,3850.0,1645.0,1015.0,285.0,870.0,2.0,365.0,3145.0,27.879511272390022,28.837512521193933,2.3,0.3,2.6,35.0,2.2,0.8,6.9,50.2,3.9,2.8,50.4,144.8,0.8,0.8,5.7,44.3,50600.0
867,3052.0,6445.0,2980.0,3465.0,1480.0,785.0,1705.0,1450.0,1030.0,50.0,10.0,40.0,2860.0,1255.0,440.0,495.0,640.0,2.2,910.0,2759.0,32.8,25.8,0.2,8.7,79.1,277.5,0.3,8.0,116.1,383.8,2.3,43.0,63.3,105.1,0.2,13.0,116.9,455.5,55200.0
868,3053.0,10385.0,4875.0,5510.0,2095.0,1000.0,2615.0,2750.0,1925.0,70.0,10.0,20.0,5030.0,2330.0,965.0,540.0,1170.0,2.0,1065.0,2410.0,56.7,14.2,1.0,0.9,35.1,153.2,0.4,5.6,48.1,272.0,3.4,21.3,61.9,104.1,0.4,6.7,60.2,295.9,24400.0
869,3054.0,7885.0,3695.0,4190.0,1160.0,765.0,1570.0,2185.0,2205.0,70.0,10.0,20.0,3965.0,1850.0,1025.0,310.0,760.0,1.9,645.0,2087.0,52.3,20.3,1.9,0.0,10.7,82.1,0.4,7.0,23.4,131.3,4.2,6.8,60.5,104.8,0.4,6.2,38.2,139.4,34700.0
870,3055.0,8225.0,3940.0,4285.0,1925.0,695.0,1560.0,2215.0,1830.0,80.0,10.0,10.0,3355.0,1165.0,815.0,200.0,1170.0,2.4,250.0,1703.0,43.0,26.6,1.8,0.3,16.6,96.3,0.5,3.0,31.0,159.2,4.2,8.3,59.4,109.4,0.5,9.4,44.0,181.3,25100.0
871,3056.0,3470.0,1720.0,1750.0,695.0,450.0,720.0,1240.0,365.0,70.0,10.0,20.0,1330.0,280.0,365.0,145.0,545.0,2.6,190.0,875.0,26.1,46.4,2.2,0.0,5.6,78.2,0.5,2.4,17.5,123.9,3.3,4.8,58.8,111.1,0.5,6.2,33.3,139.8,35900.0
872,3059.0,12730.0,6345.0,6390.0,3435.0,1320.0,3490.0,3235.0,1250.0,70.0,10.0,20.0,4520.0,930.0,1040.0,375.0,2160.0,2.8,605.0,1135.0,23.3,41.6,2.4,0.2,10.4,109.0,0.8,0.8,17.8,193.2,2.2,8.9,59.7,105.6,0.7,1.7,32.2,211.6,46400.0
873,3061.0,15925.0,7690.0,8235.0,2240.0,3025.0,5380.0,3350.0,1925.0,50.0,10.0,40.0,9055.0,5245.0,1705.0,780.0,1205.0,1.7,1900.0,5693.0,20.9,46.1,2.4,0.1,2.5,9.4,1.0,1.9,10.0,27.1,3.6,2.0,4.8,83.3,1.1,1.4,11.1,33.2,27700.0
874,3062.0,8300.0,3980.0,4315.0,1175.0,2220.0,1975.0,1710.0,1215.0,60.0,20.0,20.0,4670.0,2795.0,910.0,155.0,765.0,1.8,250.0,3131.0,56.0,13.2,0.2,15.2,161.2,339.5,0.2,20.6,253.8,437.8,0.9,51.5,63.7,106.9,0.2,31.1,305.9,537.1,26600.0
875,3063.0,10175.0,5000.0,5180.0,690.0,2720.0,3240.0,1930.0,1595.0,50.0,20.0,30.0,6980.0,4765.0,1360.0,330.0,435.0,1.5,800.0,3520.0,32.7,40.2,0.4,5.5,67.7,266.3,0.4,13.9,123.7,384.5,1.0,44.7,63.2,107.5,0.3,15.7,148.7,470.8,29300.0
876,3064.0,1645.0,835.0,810.0,265.0,210.0,455.0,495.0,220.0,80.0,10.0,10.0,755.0,265.0,210.0,70.0,200.0,2.2,125.0,1450.0,51.5,11.6,0.6,4.9,86.0,279.3,0.5,8.7,141.2,374.3,0.8,44.0,63.1,104.9,0.4,12.4,178.6,459.1,28800.0
877,3065.0,8265.0,4080.0,4185.0,1230.0,1285.0,1610.0,2835.0,1300.0,70.0,10.0,20.0,3595.0,1105.0,1040.0,300.0,1125.0,2.3,360.0,1979.0,37.1,19.0,0.2,2.0,3.1,24.2,0.2,2.2,11.9,69.3,2.6,2.1,62.0,89.8,0.4,2.7,7.8,84.4,26300.0
878,3066.0,10460.0,5060.0,5400.0,1365.0,1010.0,2230.0,3375.0,2485.0,60.0,10.0,30.0,5415.0,2510.0,1310.0,525.0,1045.0,1.9,1280.0,2926.0,25.2,39.7,2.1,0.0,5.9,53.2,1.0,1.1,33.3,132.6,2.5,6.5,60.3,96.1,0.9,1.0,26.4,145.8,24000.0
879,3067.0,20905.0,9820.0,11085.0,2720.0,2590.0,5555.0,5460.0,4585.0,60.0,10.0,30.0,11440.0,5975.0,2470.0,1120.0,1790.0,1.8,2405.0,3291.0,53.0,16.3,1.3,0.3,6.8,37.7,0.8,1.3,41.8,110.7,2.0,5.0,58.1,98.9,0.8,2.0,35.6,115.2,22700.0
880,3068.0,22780.0,10780.0,12000.0,3640.0,2420.0,5395.0,6015.0,5310.0,60.0,10.0,30.0,10700.0,4480.0,2435.0,1265.0,2470.0,2.1,2395.0,2868.0,55.0,10.5,0.6,1.8,7.1,30.0,0.4,10.6,42.3,93.4,1.2,4.2,54.7,100.3,0.4,7.6,37.9,100.8,23700.0
881,3069.0,18995.0,8970.0,10025.0,2675.0,1825.0,4090.0,5190.0,5220.0,70.0,10.0,20.0,9645.0,4250.0,2580.0,945.0,1825.0,1.9,2145.0,2617.0,50.2,12.6,1.1,1.0,6.2,14.3,0.7,2.1,30.0,61.3,1.6,3.2,39.9,99.7,0.8,2.9,28.7,70.9,23600.0
882,3071.0,19485.0,9615.0,9870.0,3515.0,2370.0,6090.0,5035.0,2480.0,30.0,10.0,60.0,9550.0,4430.0,1850.0,1305.0,1850.0,2.0,2935.0,4370.0,51.3,14.9,1.0,0.9,5.2,11.4,0.7,1.5,16.7,53.5,2.2,3.1,33.2,97.0,0.8,2.7,19.9,60.5,25200.0
883,3072.0,15770.0,7830.0,7940.0,2675.0,2165.0,5080.0,3915.0,1935.0,30.0,10.0,60.0,7665.0,3590.0,1535.0,925.0,1535.0,2.0,2410.0,4430.0,55.9,13.2,0.3,12.1,161.9,392.5,0.3,9.5,186.8,505.8,0.9,52.6,64.1,104.5,0.3,15.8,238.4,571.6,32500.0
884,3073.0,14120.0,7150.0,6965.0,2690.0,2185.0,4500.0,3325.0,1420.0,20.0,10.0,60.0,6645.0,2980.0,1160.0,1025.0,1400.0,2.1,2380.0,6245.0,60.3,12.7,0.2,26.3,152.2,354.1,0.2,20.8,165.3,464.3,0.8,50.9,64.0,103.1,0.3,17.4,191.5,532.3,25600.0
885,3074.0,11890.0,6025.0,5860.0,2335.0,1880.0,3985.0,2660.0,1025.0,20.0,10.0,70.0,5390.0,2415.0,915.0,680.0,1285.0,2.2,1800.0,4732.0,67.7,5.0,0.2,38.4,126.6,296.1,0.2,35.8,142.9,403.9,0.7,47.2,63.0,102.4,0.2,20.7,140.6,475.5,27300.0
886,3075.0,13515.0,6405.0,7110.0,2170.0,1520.0,3225.0,3860.0,2740.0,50.0,10.0,30.0,6775.0,3075.0,1480.0,1035.0,1145.0,2.0,2315.0,3964.0,62.9,6.1,0.2,40.5,115.8,271.3,0.2,38.3,134.6,375.4,0.5,41.5,62.1,103.9,0.2,12.2,130.0,443.6,23200.0
887,3076.0,14230.0,7045.0,7185.0,2610.0,1695.0,4135.0,3345.0,2445.0,40.0,10.0,50.0,7050.0,3440.0,1290.0,965.0,1295.0,2.0,2125.0,2586.0,67.4,5.9,0.4,10.1,99.6,195.7,0.4,15.8,128.5,248.4,0.9,25.3,60.1,101.8,0.4,8.6,99.1,268.1,24600.0
888,3077.0,17855.0,8865.0,8990.0,3295.0,2280.0,4975.0,5230.0,2075.0,50.0,10.0,40.0,7795.0,2750.0,1815.0,1195.0,1965.0,2.2,1910.0,2207.0,61.4,7.2,0.8,0.7,34.3,122.2,0.4,4.2,62.5,178.5,2.3,7.1,58.9,92.0,0.4,5.7,39.9,147.7,25200.0
889,3078.0,12790.0,5865.0,6925.0,2030.0,1370.0,3035.0,3005.0,3350.0,50.0,10.0,40.0,6290.0,2990.0,1400.0,780.0,1085.0,2.0,1615.0,2649.0,43.3,15.2,0.6,1.0,12.2,58.3,0.5,2.5,24.4,100.5,4.1,4.8,57.6,91.1,0.6,2.0,20.0,90.6,21300.0
890,3079.0,15960.0,7700.0,8260.0,2835.0,1785.0,4710.0,3810.0,2825.0,50.0,10.0,40.0,7745.0,3445.0,1645.0,1035.0,1555.0,2.0,2040.0,2742.0,59.5,7.0,1.4,0.2,15.5,100.8,0.5,4.6,38.1,138.7,3.1,6.8,59.4,92.0,0.6,2.9,30.0,111.9,23100.0
891,3081.0,12500.0,6495.0,6005.0,2255.0,1970.0,4700.0,2760.0,820.0,20.0,20.0,60.0,6360.0,3190.0,1085.0,850.0,1140.0,2.0,1690.0,5756.0,55.7,8.5,1.0,0.6,12.4,87.9,0.4,4.6,38.0,130.8,2.1,5.0,59.1,91.5,0.5,2.8,28.2,104.5,25300.0
892,3082.0,11920.0,6145.0,5775.0,1965.0,1730.0,4275.0,2850.0,1105.0,40.0,20.0,40.0,6075.0,3020.0,1190.0,680.0,1105.0,1.9,1500.0,3668.0,66.4,4.6,0.2,23.2,122.9,332.3,0.3,28.6,139.6,428.8,0.5,50.3,64.0,101.6,0.2,28.6,125.3,495.3,25300.0
893,3083.0,13665.0,7265.0,6400.0,2165.0,1700.0,5485.0,3015.0,1295.0,30.0,30.0,40.0,7600.0,4090.0,1455.0,830.0,1105.0,1.8,1640.0,5154.0,61.2,7.7,0.3,14.1,63.5,299.7,0.2,15.1,83.1,346.9,1.1,42.9,64.4,99.3,0.4,14.6,63.4,382.3,21873.264729406088
894,3084.0,2125.0,1030.0,1095.0,175.0,150.0,420.0,565.0,815.0,70.0,10.0,20.0,840.0,480.0,205.0,60.0,90.0,1.7,465.0,2274.0,61.9,4.2,0.3,15.7,107.0,316.0,0.2,26.7,129.9,382.8,0.7,46.0,64.3,101.0,0.2,25.2,98.4,431.0,26900.0
895,3085.0,13420.0,6580.0,6840.0,2405.0,1555.0,3885.0,3230.0,2345.0,40.0,10.0,50.0,6855.0,3485.0,1215.0,910.0,1170.0,1.9,2200.0,2651.0,70.0,8.2,0.9,2.5,37.4,163.9,0.5,5.5,62.9,193.5,1.4,18.6,62.0,97.0,0.6,4.5,47.0,187.4,30900.0
